show_id,type,title,country,release_year,rating,listed_in,description
s4202,TV Show,Monster Math Squad,Canada,2012,TV-Y,Kid & Teen TV Shows ,"Max, Lily and Goo love to put their minds together and use their math skills to overcome any obstacle, even ones with two left feet or ten thumbs."
s4347,TV Show,My Perfect Landing,Canada,2020,TV-G,Kid & Teen TV Shows ,Everything changes for talented young gymnast Jenny Cortez when she moves with her family from Miami to Toronto to open a new gymnastics club.
s5127,TV Show,Reboot: The Guardian Code,Canada,2018,TV-Y7,Kid & Teen TV Shows ,Four tech-savvy teens hone their skills as cyber-superheroes in a series of secret missions to save the world.
s7252,TV Show,True: Terrific Tales,Canada,2020,TV-Y,Kid & Teen TV Shows ,"Through the magic of the Story Spinner, True and her friends create their own versions of Pinocchio, Little Red Riding Hood and other classic tales."
s6285,TV Show,The Deep,Canada,2019,TV-Y7,Kid & Teen TV Shows ,"The Nektons are a family of underwater explorers who discover the hidden secrets of the oceans, including sunken cities, sea creatures and pirates."
s6204,TV Show,The Cat in the Hat Knows a Lot About That!,Canada,2014,TV-Y,Kid & Teen TV Shows ,"The Cat in the Hat is back – and this time, he's teaching Sally and her brother, Nick, some awfully nifty things to think about!"
s3820,TV Show,Luna Petunia: Return to Amazia,Canada,2018,TV-Y,Kid & Teen TV Shows ,"Luna Petunia returns to magical Amazia, adding memories to her scrapbook with old friends – and a new pal from the Animal Empire."
s6630,TV Show,The Magic School Bus,Canada,1997,TV-Y,Kid & Teen TV Shows ,"Join Ms. Frizzle as the Magic School Bus travels to outer space, under the sea, through an anthill – and even inside the human body!"
s7193,TV Show,Transformers: Rescue Bots,Canada,2016,TV-Y7,Kid & Teen TV Shows ,"Follow the adventure of four young transformers, Heatwave, Chase, Blades and Boulder, and their human counterparts: a family of emergency responders."
s4904,TV Show,Polly Pocket,Canada,2020,TV-Y,Kid & Teen TV Shows ,"After uncovering a magical locket that allows her to shrink in size, Polly and her friends set out on big adventures with petite power."
s3059,TV Show,Iron Man: Armored Adventures,Canada,2011,TV-Y7,Kid & Teen TV Shows ,Teen phenom Tony Stark takes to the skies with an ingeniously engineered suit of armor to learn the truth about his father's mysterious death.
s3365,TV Show,Kibaoh Klashers,China,2017,TV-Y7,Kid & Teen TV Shows ,"Young beetle Dylan and his friends Hailey and Ollie team up to compete against tough opponents in the exciting, high-octane sport of Battle Blading."
s3583,TV Show,Lego Friends: Girls on a Mission,Denmark,2018,TV-Y,Kid & Teen TV Shows ,"Five best friends put their teamwork, wits and courage to the test when they take on a mission to protect Heartlake City from bad people."
s3584,TV Show,LEGO Friends: The Power of Friendship,Denmark,2016,TV-Y7,Kid & Teen TV Shows ,"Five best friends face adventures side by side in their hometown. Zany antics, love and missteps are better with friends!"
s3593,TV Show,LEGO Ninjago: Masters of Spinjitzu,Denmark,2019,TV-Y7,Kid & Teen TV Shows ,"Kai, Jay, Cole and Zane must master their elemental powers and Spinjitzu weapons to protect the land of Ninjago, which also has an underworld."
s4114,TV Show,Mini Wolf,France,2014,TV-G,Kid & Teen TV Shows ,Mini-Wolf and his fun-loving pals friends are always on the look out for a new adventure – even if it includes a little bit of mischief.
s4168,TV Show,Molang,France,2015,TV-Y,Kid & Teen TV Shows ,"An imaginative, big-hearted bunny and his friend, a shy chick, explore the everyday joys of their pastel-colored world."
s4606,TV Show,Ollie & Moon,France,2018,TV-Y,Kid & Teen TV Shows ,"Two quirky cats, Ollie and Moon, and their friend Stanley the snail travel the world, solving everyday problems and learning about different cultures."
s4686,TV Show,Oscar's Oasis,France,2011,TV-Y,Kid & Teen TV Shows ,"Plucky lizard Oscar spends his time trying to avoid the hazards of the desert, including marauding chickens and bumbling adversaries."
s5514,TV Show,Seven and Me,France,2017,TV-Y,Kid & Teen TV Shows ,A little girl discovers she’s the modern-day descendant of Snow White when seven dwarfs arrive at her suburban home to serve as her guardian angels.
s5613,TV Show,Simon,France,2016,TV-Y,Kid & Teen TV Shows ,"With his vivid imagination, Simon the rabbit searches for fun while learning about the importance of responsibility and communication."
s6722,TV Show,The Ollie & Moon Show,France,2018,TV-Y,Kid & Teen TV Shows ,"Two quirky cats, Ollie and Moon, and their friend Stanley the snail travel the world, solving everyday problems and learning about different cultures."
s7237,TV Show,Trotro,France,2004,TV-Y,Kid & Teen TV Shows ,"Trotro the donkey may be opinionated, but he's as sweet as can be in this animated series that's full of lessons for children."
s7465,TV Show,Wakfu,France,2017,TV-PG,Kid & Teen TV Shows ,"Yugo, a 12-year-old Eliatrope with special powers, sets out on a mission to find his true family and uncover the mysteries of Wakfu."
s2685,TV Show,Heidi,France,2020,TV-Y7,Kid & Teen TV Shows ,A plucky young orphan sent to live with her grandfather in the mountains discovers wonder and adventure around every corner.
s1449,TV Show,Code Lyoko,France,2007,TV-Y7,Kid & Teen TV Shows ,"After discovering a parallel universe hidden inside a supercomputer, four students must stop a renegade virus from destroying the secret world."
s4934,TV Show,Power Rangers Lightspeed Rescue,France,2000,TV-Y7,Kid & Teen TV Shows ,"As demons rumble from their graves beneath Mariner Bay, a government organization called Lightspeed recruits five civilians to defend the city."
s4872,TV Show,PJ Masks,France,2018,TV-Y,Kid & Teen TV Shows ,"Three 6-year-old kids who live normal lives during the day become superheroes at night, fighting crime as a team known as PJ Masks."
s4505,TV Show,Noddy Toyland Detective,France,2016,TV-Y,Kid & Teen TV Shows ,"Toyland’s boy detective, Noddy, solves mysteries and finds missing objects with help from his friends: a panda, a superhero, a dinosaur and a robot."
s5839,TV Show,Strawberry Shortcake: Berry Bitty Adventures,France,2015,TV-Y,Kid & Teen TV Shows ,"Join Strawberry Shortcake and her berry best friends in the whimsical land of Berry Bitty City, where they learn about teamwork and decision-making."
s2569,TV Show,H2O: Mermaid Adventures,Germany,2015,TV-Y7,Kid & Teen TV Shows ,Three high school friends who turn into mermaids whenever they touch water have undersea adventures while keeping their new life a secret.
s7109,TV Show,Tip the Mouse,Germany,2014,TV-Y,Kid & Teen TV Shows ,"In his tiny meadow village, curious little mouse Tip enjoys fun and adventure while learning about the world with his furry friends and family."
s1317,TV Show,Chhota Bheem,India,2019,TV-Y,Kid & Teen TV Shows ,"A brave, energetic little boy with superhuman powers leads his friends on exciting adventures to guard their fellow Dholakpur villagers from evil."
s1378,TV Show,ChuChu TV Nursery Rhymes & Kids Songs (Hindi),India,2019,TV-Y,Kid & Teen TV Shows ,This educational series for tiny tots features a toe-tapping spin on nursery rhymes with upbeat tunes and a diverse set of easy-to-follow lessons.
s5888,TV Show,Super Bheem,India,2019,TV-Y,Kid & Teen TV Shows ,"In this 3D-animated spinoff from the Chhota Bheem series, valiant superhero Bheem goes beyond his village to fight the good fight across the universe."
s6521,TV Show,The Jungle Book,India,2010,TV-Y7,Kid & Teen TV Shows ,"This animated series follows young Mowgli and his animal mentors Bagheera and Baloo, who do their best to protect him from fierce tiger Shere Khan."
s5000,TV Show,Puffin Rock,Ireland,2016,TV-Y,Kid & Teen TV Shows ,"Life is sweet on beautiful Puffin Rock, where puffling Oona, her baby brother Baba and their pals learn about nature, friendship and family."
s112,TV Show,44 Cats,Italy,2018,TV-Y7,Kid & Teen TV Shows ,"Paw-esome tales abound when singing furry friends Lampo, Milady, Pilou and Meatball band together."
s761,TV Show,Bat Pat,Italy,2016,TV-Y,Kid & Teen TV Shows ,"A curious and talkative bat finds spooky fun on the streets of Fogville, a town that's not as quiet as it seems, with a plucky girl and her brothers."
s7640,TV Show,Winx Club,Italy,2015,TV-Y7,Kid & Teen TV Shows ,"In this animated fantasy, a girl named Bloom befriends a band of fairies, then follows them into the secretive and dangerous ""Magical Dimension."""
s7667,TV Show,World of Winx,Italy,2017,TV-Y7,Kid & Teen TV Shows ,"The reality show ""WOW!"" engages the Winx in their mission, starting an undercover, worldly journey in order to make talented kids' dreams come true."
s1383,TV Show,Chuck Chicken,Malaysia,2017,TV-Y7,Kid & Teen TV Shows ,"On the island of Rocky Perch, security company owner Chuck Adoodledoo and his friends provide kung fu-style protection for their fellow bird citizens."
s5211,TV Show,Rimba Racer,Malaysia,2017,TV-PG,Kid & Teen TV Shows ,"In this animated action series, a rookie driver seeks glory in a world-class auto race, but he’ll need more than just his talent behind the wheel."
s7370,TV Show,Upin & Ipin,Malaysia,2011,TV-Y,Kid & Teen TV Shows ,Two mischievous yet lovable five-year-old twins and their friends enjoy daily life and new discoveries with the residents of their Malaysian village.
s3573,TV Show,Legend Quest,Mexico,2017,TV-Y7,Kid & Teen TV Shows ,"When an evil force threatens his village, a gifted teen who can talk to ghosts puts his skills to good use, one legend at a time."
s3574,TV Show,Legend Quest: Masters of Myth,Mexico,2019,TV-Y7,Kid & Teen TV Shows ,"When mythical creatures come to life, it's up to Leo, Teodora, Don Andrés and Alebrije – super-secret monster hunters – to save the day."
s4066,TV Show,Mia and Me,Netherlands,2017,TV-Y7,Kid & Teen TV Shows ,"A mysterious gift from her late parents sends 12-year-old Mia into an enchanted world of elves, unicorns and an evil queen named Panthea."
s780,TV Show,Be-Be-Bears,Russia,2018,TV-Y,Kid & Teen TV Shows ,"Bear buddies Bucky and Bjorn play games, go on far-out adventures and learn about wondrous new things together."
s3184,TV Show,JingleKids,Russia,2017,TV-Y7,Kid & Teen TV Shows ,"In a magical wonderland, merry children and their furry friends explore their unique hobbies while making eye-opening discoveries through adventures."
s3371,TV Show,Kid-E-Cats,Russia,2016,TV-Y,Kid & Teen TV Shows ,"Cookie, Pudding and Candy are kitten siblings whose favorite things are sweet treats and letting their curiosity lead them on adventures in learning."
s3980,TV Show,Masha and the Bear,Russia,2019,TV-Y,Kid & Teen TV Shows ,"Lively little Masha lives near the forest, where she has many wonderful adventures with her best friend, a bear who used to be in the circus."
s5073,TV Show,Rainbow Ruby,South Korea,2016,TV-Y,Kid & Teen TV Shows ,"Ruby makes magical journeys with her teddy bear Choco to Rainbow Village, where her toys come to life – and where there's always a problem to solve!"
s3707,TV Show,LoliRock,South Korea,2016,TV-Y,Kid & Teen TV Shows ,A teenager with a beautiful voice becomes a pop star but discovers she has powers that come from a magical realm where she's a lost princess.
s1414,TV Show,Cleo & Cuquin,Spain,2020,TV-Y,Kid & Teen TV Shows ,Spirited sister-brother duo Cleo and Cuquín try on different professions each day to help their other siblings solve problems and enjoy new adventures.
s2502,TV Show,Gormiti,Spain,2018,TV-Y,Kid & Teen TV Shows ,Four friends become guardians of the island Gorm and must harness powers of the elements to stop an evil lord and his army from ruling the kingdom.
s435,TV Show,Alphablocks,United Kingdom,2014,TV-Y,Kid & Teen TV Shows ,"The letters of the alphabet come to life in Alphaland as they read, write and spell their way into an exciting world of phonic fun."
s829,TV Show,Ben & Holly's Little Kingdom,United Kingdom,2009,TV-Y,Kid & Teen TV Shows ,"In the magical Little Kingdom, friends Ben Elf and fairy princess Holly have fun adventures as they learn about teamwork, sharing and problem-solving."
s4549,TV Show,Numberblocks,United Kingdom,2019,TV-Y,Kid & Teen TV Shows ,"In a place called Numberland, math adds up to tons of fun when a group of cheerful blocks work, play and sing together."
